timestamp,value,split
2023-10-07 00:00:00,23.7269,context
2023-10-08 00:00:00,23.0515,context
2023-10-09 00:00:00,22.1396,context
2023-10-10 00:00:00,23.6941,context
2023-10-11 00:00:00,22.357,context
2023-10-12 00:00:00,23.9667,context
2023-10-13 00:00:00,24.194,context
2023-10-14 00:00:00,23.9154,context
2023-10-15 00:00:00,23.5794,context
2023-10-16 00:00:00,22.8704,context
2023-10-17 00:00:00,24.211,context
2023-10-18 00:00:00,22.288,context
2023-10-19 00:00:00,19.8113,context
2023-10-20 00:00:00,21.4355,context
2023-10-21 00:00:00,22.6,context
2023-10-22 00:00:00,23.1903,context
2023-10-23 00:00:00,23.4954,context
2023-10-24 00:00:00,22.6164,context
2023-10-25 00:00:00,23.662,context
2023-10-26 00:00:00,23.1423,context
2023-10-27 00:00:00,22.1134,context
2023-10-28 00:00:00,21.6522,context
2023-10-29 00:00:00,24.8235,context
2023-10-30 00:00:00,21.4044,context
2023-10-31 00:00:00,22.3568,context
2023-11-01 00:00:00,19.7478,context
2023-11-02 00:00:00,20.2697,context
2023-11-03 00:00:00,20.1379,context
2023-11-04 00:00:00,17.5586,context
2023-11-05 00:00:00,19.4533,context
2023-11-06 00:00:00,19.6144,context
2023-11-07 00:00:00,17.1359,context
2023-11-08 00:00:00,19.7957,context
2023-11-09 00:00:00,22.5365,context
2023-11-10 00:00:00,24.5226,context
2023-11-11 00:00:00,24.2002,context
2023-11-12 00:00:00,23.4884,context
2023-11-13 00:00:00,24.8957,context
2023-11-14 00:00:00,26.3937,context
2023-11-15 00:00:00,26.5998,context
2023-11-16 00:00:00,23.6113,context
2023-11-17 00:00:00,23.2128,context
2023-11-18 00:00:00,23.2694,context
2023-11-19 00:00:00,19.9128,context
2023-11-20 00:00:00,20.9583,context
2023-11-21 00:00:00,24.3715,context
2023-11-22 00:00:00,24.2863,context
2023-11-23 00:00:00,25.4513,context
2023-11-24 00:00:00,24.3045,context
2023-11-25 00:00:00,23.0905,context
2023-11-26 00:00:00,22.8944,context
2023-11-27 00:00:00,20.9329,context
2023-11-28 00:00:00,19.3085,context
2023-11-29 00:00:00,21.4864,context
2023-11-30 00:00:00,23.1392,context
2023-12-01 00:00:00,20.7194,context
2023-12-02 00:00:00,21.932,context
2023-12-03 00:00:00,21.1655,context
2023-12-04 00:00:00,21.2355,context
2023-12-05 00:00:00,21.4308,context
2023-12-06 00:00:00,22.3338,context
2023-12-07 00:00:00,21.5629,context
2023-12-08 00:00:00,22.9782,context
2023-12-09 00:00:00,22.281,context
2023-12-10 00:00:00,22.2277,context
2023-12-11 00:00:00,19.9661,context
2023-12-12 00:00:00,22.8323,context
2023-12-13 00:00:00,22.2662,context
2023-12-14 00:00:00,22.1948,context
2023-12-15 00:00:00,18.6228,context
2023-12-16 00:00:00,17.2597,context
2023-12-17 00:00:00,19.355,context
2023-12-18 00:00:00,19.3533,context
2023-12-19 00:00:00,16.0087,context
2023-12-20 00:00:00,18.0526,context
2023-12-21 00:00:00,17.0669,context
2023-12-22 00:00:00,19.2656,context
2023-12-23 00:00:00,18.5116,context
2023-12-24 00:00:00,18.3779,context
2023-12-25 00:00:00,19.7004,context
2023-12-26 00:00:00,17.4659,context
2023-12-27 00:00:00,15.7127,context
2023-12-28 00:00:00,15.6335,context
2023-12-29 00:00:00,17.0669,context
2023-12-30 00:00:00,14.786,context
2023-12-31 00:00:00,12.6361,context
2024-01-01 00:00:00,14.821,context
2024-01-02 00:00:00,14.1622,context
2024-01-03 00:00:00,13.9687,context
2024-01-04 00:00:00,11.5877,context
2024-01-05 00:00:00,11.6387,context
2024-01-06 00:00:00,12.6322,context
2024-01-07 00:00:00,14.6851,context
2024-01-08 00:00:00,13.5199,context
2024-01-09 00:00:00,16.2973,context
2024-01-10 00:00:00,14.6783,context
2024-01-11 00:00:00,13.4969,context
2024-01-12 00:00:00,15.95,context
2024-01-13 00:00:00,15.6277,context
2024-01-14 00:00:00,14.206,context
2024-01-15 00:00:00,13.7552,context
2024-01-16 00:00:00,15.6509,context
2024-01-17 00:00:00,17.0964,context
2024-01-18 00:00:00,14.6325,context
2024-01-19 00:00:00,14.018,context
2024-01-20 00:00:00,13.7354,context
2024-01-21 00:00:00,11.8716,context
2024-01-22 00:00:00,11.9113,context
2024-01-23 00:00:00,11.9793,context
2024-01-24 00:00:00,13.6777,context
2024-01-25 00:00:00,14.9161,context
2024-01-26 00:00:00,13.4266,context
2024-01-27 00:00:00,12.5056,context
2024-01-28 00:00:00,13.1271,context
2024-01-29 00:00:00,11.6368,context
2024-01-30 00:00:00,12.3032,context
2024-01-31 00:00:00,11.7041,context
2024-02-01 00:00:00,9.91162,context
2024-02-02 00:00:00,8.62513,context
2024-02-03 00:00:00,11.28,context
2024-02-04 00:00:00,10.6828,context
2024-02-05 00:00:00,12.9099,context
2024-02-06 00:00:00,11.188,context
2024-02-07 00:00:00,11.1403,context
2024-02-08 00:00:00,14.2097,context
2024-02-09 00:00:00,11.1339,context
2024-02-10 00:00:00,7.6714,context
2024-02-11 00:00:00,9.9756,context
2024-02-12 00:00:00,8.37011,context
2024-02-13 00:00:00,8.4074,context
2024-02-14 00:00:00,7.53799,context
2024-02-15 00:00:00,8.16317,context
2024-02-16 00:00:00,6.72574,context
2024-02-17 00:00:00,6.8288,context
2024-02-18 00:00:00,7.79932,context
2024-02-19 00:00:00,6.24563,context
2024-02-20 00:00:00,5.57492,context
2024-02-21 00:00:00,5.58945,context
2024-02-22 00:00:00,3.93287,context
2024-02-23 00:00:00,4.23849,context
2024-02-24 00:00:00,5.22077,context
2024-02-25 00:00:00,5.08763,context
2024-02-26 00:00:00,5.14397,context
2024-02-27 00:00:00,5.51838,context
2024-02-28 00:00:00,4.78499,context
2024-02-29 00:00:00,6.25063,context
2024-03-01 00:00:00,8.3533,context
2024-03-02 00:00:00,6.93452,context
2024-03-03 00:00:00,7.32619,context
2024-03-04 00:00:00,6.47417,context
2024-03-05 00:00:00,6.74702,context
2024-03-06 00:00:00,8.70066,context
2024-03-07 00:00:00,8.44534,context
2024-03-08 00:00:00,4.80694,context
2024-03-09 00:00:00,5.56523,context
2024-03-10 00:00:00,7.22904,context
2024-03-11 00:00:00,6.17736,context
2024-03-12 00:00:00,7.23305,context
2024-03-13 00:00:00,5.41008,context
2024-03-14 00:00:00,2.90824,context
2024-03-15 00:00:00,3.56506,context
2024-03-16 00:00:00,1.14711,context
2024-03-17 00:00:00,1.69907,context
2024-03-18 00:00:00,4.34555,context
2024-03-19 00:00:00,1.37408,context
2024-03-20 00:00:00,0.211089,context
2024-03-21 00:00:00,-0.259418,context
2024-03-22 00:00:00,0.837435,context
2024-03-23 00:00:00,1.12554,context
2024-03-24 00:00:00,3.94916,context
2024-03-25 00:00:00,5.23395,context
2024-03-26 00:00:00,5.42093,context
2024-03-27 00:00:00,5.00436,context
2024-03-28 00:00:00,5.06198,context
2024-03-29 00:00:00,3.19812,context
2024-03-30 00:00:00,4.45163,context
2024-03-31 00:00:00,2.35545,context
2024-04-01 00:00:00,3.79033,context
2024-04-02 00:00:00,5.30279,context
2024-04-03 00:00:00,4.88133,context
2024-04-04 00:00:00,3.98925,context
2024-04-05 00:00:00,4.214,context
2024-04-06 00:00:00,-0.536158,context
2024-04-07 00:00:00,0.870509,context
2024-04-08 00:00:00,1.21873,context
2024-04-09 00:00:00,1.5444,context
2024-04-10 00:00:00,2.89681,context
2024-04-11 00:00:00,2.66111,context
2024-04-12 00:00:00,0.888398,context
2024-04-13 00:00:00,1.13701,context
2024-04-14 00:00:00,1.61667,context
2024-04-15 00:00:00,2.01656,context
2024-04-16 00:00:00,2.36091,context
2024-04-17 00:00:00,3.91296,context
2024-04-18 00:00:00,1.807,context
2024-04-19 00:00:00,2.22203,context
2024-04-20 00:00:00,4.18138,context
2024-04-21 00:00:00,1.01449,context
2024-04-22 00:00:00,1.66832,context
2024-04-23 00:00:00,0.978612,context
2024-04-24 00:00:00,0.81886,context
2024-04-25 00:00:00,-0.0921826,context
2024-04-26 00:00:00,0.37579,context
2024-04-27 00:00:00,3.72328,context
2024-04-28 00:00:00,1.41259,context
2024-04-29 00:00:00,-0.057186,context
2024-04-30 00:00:00,-1.27816,context
2024-05-01 00:00:00,2.41843,context
2024-05-02 00:00:00,1.72953,context
2024-05-03 00:00:00,1.91134,context
2024-05-04 00:00:00,1.48277,context
2024-05-05 00:00:00,0.38105,context
2024-05-06 00:00:00,0.685368,context
2024-05-07 00:00:00,4.95096,context
2024-05-08 00:00:00,6.35095,context
2024-05-09 00:00:00,3.97763,context
2024-05-10 00:00:00,4.58213,context
2024-05-11 00:00:00,2.80253,context
2024-05-12 00:00:00,0.156288,context
2024-05-13 00:00:00,2.51532,context
2024-05-14 00:00:00,4.39594,context
2024-05-15 00:00:00,5.56055,context
2024-05-16 00:00:00,4.12198,context
2024-05-17 00:00:00,3.59051,context
2024-05-18 00:00:00,4.61499,context
2024-05-19 00:00:00,4.81722,context
2024-05-20 00:00:00,3.8044,context
2024-05-21 00:00:00,1.28136,context
2024-05-22 00:00:00,2.13954,context
2024-05-23 00:00:00,4.21363,context
2024-05-24 00:00:00,2.27702,context
2024-05-25 00:00:00,3.70311,context
2024-05-26 00:00:00,4.26849,context
2024-05-27 00:00:00,5.32086,context
2024-05-28 00:00:00,6.26969,context
2024-05-29 00:00:00,4.61437,context
2024-05-30 00:00:00,2.10278,context
2024-05-31 00:00:00,2.00142,context
2024-06-01 00:00:00,4.09673,context
2024-06-02 00:00:00,3.44974,context
2024-06-03 00:00:00,2.80245,context
2024-06-04 00:00:00,0.692729,context
2024-06-05 00:00:00,4.61192,context
2024-06-06 00:00:00,6.00061,context
2024-06-07 00:00:00,6.92527,context
2024-06-08 00:00:00,7.9062,context
2024-06-09 00:00:00,8.04387,context
2024-06-10 00:00:00,6.94685,context
2024-06-11 00:00:00,6.33854,context
2024-06-12 00:00:00,5.55636,context
2024-06-13 00:00:00,9.64221,context
2024-06-14 00:00:00,9.42455,context
2024-06-15 00:00:00,7.78365,context
2024-06-16 00:00:00,8.07054,context
2024-06-17 00:00:00,6.09891,context
2024-06-18 00:00:00,8.53445,context
2024-06-19 00:00:00,7.03409,context
2024-06-20 00:00:00,7.77067,context
2024-06-21 00:00:00,9.1777,context
2024-06-22 00:00:00,9.18535,context
2024-06-23 00:00:00,8.80026,context
2024-06-24 00:00:00,8.45063,context
2024-06-25 00:00:00,8.15089,context
2024-06-26 00:00:00,7.20695,context
2024-06-27 00:00:00,6.78369,context
2024-06-28 00:00:00,9.42807,context
2024-06-29 00:00:00,8.94436,context
2024-06-30 00:00:00,7.63765,context
2024-07-01 00:00:00,7.17532,context
2024-07-02 00:00:00,9.32514,context
2024-07-03 00:00:00,10.2416,context
2024-07-04 00:00:00,10.7593,context
2024-07-05 00:00:00,9.94424,context
2024-07-06 00:00:00,10.6696,context
2024-07-07 00:00:00,9.40189,context
2024-07-08 00:00:00,9.14049,context
2024-07-09 00:00:00,10.852,context
2024-07-10 00:00:00,11.9573,context
2024-07-11 00:00:00,9.99742,context
2024-07-12 00:00:00,8.86603,context
2024-07-13 00:00:00,9.57148,context
2024-07-14 00:00:00,12.5427,context
2024-07-15 00:00:00,9.21134,context
2024-07-16 00:00:00,10.2217,context
2024-07-17 00:00:00,8.49906,context
2024-07-18 00:00:00,8.45744,context
2024-07-19 00:00:00,8.88492,context
2024-07-20 00:00:00,9.15186,context
2024-07-21 00:00:00,9.22066,context
2024-07-22 00:00:00,10.1322,context
2024-07-23 00:00:00,10.0085,context
2024-07-24 00:00:00,8.58304,context
2024-07-25 00:00:00,11.0006,context
2024-07-26 00:00:00,12.7042,context
2024-07-27 00:00:00,14.0841,context
2024-07-28 00:00:00,11.5258,context
2024-07-29 00:00:00,12.5462,context
2024-07-30 00:00:00,13.8777,context
2024-07-31 00:00:00,12.3004,context
2024-08-01 00:00:00,12.8082,context
2024-08-02 00:00:00,13.0267,context
2024-08-03 00:00:00,16.1684,context
2024-08-04 00:00:00,18.5419,context
2024-08-05 00:00:00,14.8708,context
2024-08-06 00:00:00,18.589,context
2024-08-07 00:00:00,16.1283,context
2024-08-08 00:00:00,17.2997,context
2024-08-09 00:00:00,18.1543,context
2024-08-10 00:00:00,15.8528,context
2024-08-11 00:00:00,16.5244,context
2024-08-12 00:00:00,16.1424,context
2024-08-13 00:00:00,16.9165,context
2024-08-14 00:00:00,17.0213,context
2024-08-15 00:00:00,18.5912,context
2024-08-16 00:00:00,18.0564,context
2024-08-17 00:00:00,17.3645,context
2024-08-18 00:00:00,18.8231,context
2024-08-19 00:00:00,19.1172,context
2024-08-20 00:00:00,19.5964,context
2024-08-21 00:00:00,17.883,context
2024-08-22 00:00:00,16.158,context
2024-08-23 00:00:00,15.7118,context
2024-08-24 00:00:00,15.3642,context
2024-08-25 00:00:00,17.2755,context
2024-08-26 00:00:00,18.9415,context
2024-08-27 00:00:00,18.4542,context
2024-08-28 00:00:00,20.5346,context
2024-08-29 00:00:00,21.9393,context
2024-08-30 00:00:00,21.2764,context
2024-08-31 00:00:00,19.2554,context
2024-09-01 00:00:00,21.477,context
2024-09-02 00:00:00,20.6173,context
2024-09-03 00:00:00,20.3356,context
2024-09-04 00:00:00,19.4784,context
2024-09-05 00:00:00,18.0911,context
2024-09-06 00:00:00,16.2892,context
2024-09-07 00:00:00,18.217,context
2024-09-08 00:00:00,17.4782,context
2024-09-09 00:00:00,22.761,context
2024-09-10 00:00:00,20.2755,context
2024-09-11 00:00:00,18.3128,context
2024-09-12 00:00:00,19.6239,context
2024-09-13 00:00:00,22.1032,context
2024-09-14 00:00:00,21.6738,context
2024-09-15 00:00:00,22.1662,context
2024-09-16 00:00:00,18.918,context
2024-09-17 00:00:00,18.4233,context
2024-09-18 00:00:00,17.5122,context
2024-09-19 00:00:00,15.6708,context
2024-09-20 00:00:00,17.4277,context
2024-09-21 00:00:00,15.1449,context
2024-09-22 00:00:00,14.9542,context
2024-09-23 00:00:00,16.0238,context
2024-09-24 00:00:00,16.3561,context
2024-09-25 00:00:00,18.4542,context
2024-09-26 00:00:00,19.8098,context
2024-09-27 00:00:00,21.6634,context
2024-09-28 00:00:00,22.7704,context
2024-09-29 00:00:00,24.1487,context
2024-09-30 00:00:00,23.4194,context
2024-10-01 00:00:00,23.386,context
2024-10-02 00:00:00,23.693,context
2024-10-03 00:00:00,23.3706,context
2024-10-04 00:00:00,22.3532,context
2024-10-05 00:00:00,21.7539,context
2024-10-06 00:00:00,20.6217,context
2024-10-07 00:00:00,21.7019,context
2024-10-08 00:00:00,21.6979,context
2024-10-09 00:00:00,20.8536,context
2024-10-10 00:00:00,20.2755,context
2024-10-11 00:00:00,19.0592,context
2024-10-12 00:00:00,21.5014,context
2024-10-13 00:00:00,21.8694,context
2024-10-14 00:00:00,20.7229,context
2024-10-15 00:00:00,22.4344,context
2024-10-16 00:00:00,21.5853,context
2024-10-17 00:00:00,19.7271,context
2024-10-18 00:00:00,22.0724,context
2024-10-19 00:00:00,21.3802,context
2024-10-20 00:00:00,21.0906,context
2024-10-21 00:00:00,21.5648,context
2024-10-22 00:00:00,23.5498,context
2024-10-23 00:00:00,23.2554,context
2024-10-24 00:00:00,21.2197,context
2024-10-25 00:00:00,22.4075,context
2024-10-26 00:00:00,21.693,context
2024-10-27 00:00:00,24.7486,context
2024-10-28 00:00:00,24.0496,context
2024-10-29 00:00:00,20.2041,context
2024-10-30 00:00:00,21.3946,context
2024-10-31 00:00:00,24.6018,context
2024-11-01 00:00:00,26.2858,context
2024-11-02 00:00:00,27.8384,context
2024-11-03 00:00:00,24.6394,context
2024-11-04 00:00:00,25.2874,context
2024-11-05 00:00:00,23.2783,context
2024-11-06 00:00:00,23.2791,context
2024-11-07 00:00:00,21.0206,context
2024-11-08 00:00:00,20.3683,context
2024-11-09 00:00:00,19.8492,context
2024-11-10 00:00:00,21.8323,context
2024-11-11 00:00:00,23.0572,context
2024-11-12 00:00:00,23.1113,context
2024-11-13 00:00:00,20.6901,context
2024-11-14 00:00:00,20.5344,context
2024-11-15 00:00:00,19.7537,context
2024-11-16 00:00:00,21.6103,context
2024-11-17 00:00:00,23.3511,context
2024-11-18 00:00:00,24.3647,context
2024-11-19 00:00:00,22.3337,context
2024-11-20 00:00:00,17.9116,context
2024-11-21 00:00:00,16.2503,context
2024-11-22 00:00:00,19.8449,context
2024-11-23 00:00:00,19.6005,context
2024-11-24 00:00:00,18.8782,context
2024-11-25 00:00:00,21.935,context
2024-11-26 00:00:00,23.48,context
2024-11-27 00:00:00,22.6712,context
2024-11-28 00:00:00,21.5984,context
2024-11-29 00:00:00,21.0587,context
2024-11-30 00:00:00,21.1884,context
2024-12-01 00:00:00,23.3065,context
2024-12-02 00:00:00,22.9901,context
2024-12-03 00:00:00,23.1905,context
2024-12-04 00:00:00,23.9615,context
2024-12-05 00:00:00,20.958,context
2024-12-06 00:00:00,21.707,context
2024-12-07 00:00:00,20.6211,context
2024-12-08 00:00:00,16.4921,context
2024-12-09 00:00:00,14.1463,context
2024-12-10 00:00:00,14.1315,context
2024-12-11 00:00:00,16.4066,context
2024-12-12 00:00:00,17.334,context
2024-12-13 00:00:00,18.0494,context
2024-12-14 00:00:00,21.1598,context
2024-12-15 00:00:00,18.4663,context
2024-12-16 00:00:00,18.4021,context
2024-12-17 00:00:00,18.8131,context
2024-12-18 00:00:00,17.4975,context
2024-12-19 00:00:00,17.6806,context
2024-12-20 00:00:00,15.3231,context
2024-12-21 00:00:00,18.1438,context
2024-12-22 00:00:00,16.9369,context
2024-12-23 00:00:00,20.1168,context
2024-12-24 00:00:00,19.2019,context
2024-12-25 00:00:00,20.1067,context
2024-12-26 00:00:00,19.0721,context
2024-12-27 00:00:00,18.3354,context
2024-12-28 00:00:00,16.9431,context
2024-12-29 00:00:00,16.9761,context
2024-12-30 00:00:00,17.2502,context
2024-12-31 00:00:00,15.7409,context
2025-01-01 00:00:00,15.6251,context
2025-01-02 00:00:00,14.7681,context
2025-01-03 00:00:00,18.4842,context
2025-01-04 00:00:00,17.4524,context
2025-01-05 00:00:00,19.1333,context
2025-01-06 00:00:00,17.6493,context
2025-01-07 00:00:00,17.2431,context
2025-01-08 00:00:00,14.5379,context
2025-01-09 00:00:00,13.9055,context
2025-01-10 00:00:00,14.399,context
2025-01-11 00:00:00,16.7571,context
2025-01-12 00:00:00,16.3111,context
2025-01-13 00:00:00,17.6908,context
2025-01-14 00:00:00,17.4911,context
2025-01-15 00:00:00,18.7803,context
2025-01-16 00:00:00,17.1019,context
2025-01-17 00:00:00,19.5497,context
2025-01-18 00:00:00,16.8985,context
2025-01-19 00:00:00,14.5696,context
2025-01-20 00:00:00,12.2227,context
2025-01-21 00:00:00,15.84,context
2025-01-22 00:00:00,16.0534,context
2025-01-23 00:00:00,14.4209,context
2025-01-24 00:00:00,15.6016,context
2025-01-25 00:00:00,15.5347,context
2025-01-26 00:00:00,17.3542,context
2025-01-27 00:00:00,13.3057,context
2025-01-28 00:00:00,12.3443,context
2025-01-29 00:00:00,11.3245,context
2025-01-30 00:00:00,8.293,context
2025-01-31 00:00:00,10.6711,context
2025-02-01 00:00:00,10.2891,context
2025-02-02 00:00:00,11.4862,context
2025-02-03 00:00:00,14.7041,context
2025-02-04 00:00:00,12.8369,context
2025-02-05 00:00:00,11.3781,context
2025-02-06 00:00:00,11.1169,context
2025-02-07 00:00:00,12.1875,context
2025-02-08 00:00:00,10.5567,context
2025-02-09 00:00:00,9.26981,context
2025-02-10 00:00:00,10.8525,context
2025-02-11 00:00:00,10.8942,context
2025-02-12 00:00:00,7.24019,context
2025-02-13 00:00:00,5.86363,context
2025-02-14 00:00:00,8.94253,context
2025-02-15 00:00:00,9.40171,context
2025-02-16 00:00:00,7.93022,context
2025-02-17 00:00:00,7.7415,context
2025-02-18 00:00:00,7.8389,context
2025-02-19 00:00:00,8.94527,context
2025-02-20 00:00:00,6.53359,context
2025-02-21 00:00:00,5.57667,context
2025-02-22 00:00:00,6.53343,context
2025-02-23 00:00:00,6.60016,context
2025-02-24 00:00:00,7.61108,context
2025-02-25 00:00:00,5.57381,context
2025-02-26 00:00:00,6.48533,context
2025-02-27 00:00:00,8.18323,context
2025-02-28 00:00:00,8.42328,context
2025-03-01 00:00:00,8.02896,context
2025-03-02 00:00:00,7.3602,context
2025-03-03 00:00:00,5.74393,context
2025-03-04 00:00:00,5.7177,context
2025-03-05 00:00:00,7.65836,context
2025-03-06 00:00:00,6.91078,context
2025-03-07 00:00:00,5.19397,context
2025-03-08 00:00:00,4.55181,context
2025-03-09 00:00:00,5.10585,context
2025-03-10 00:00:00,4.59667,context
2025-03-11 00:00:00,5.49366,context
2025-03-12 00:00:00,6.1437,context
2025-03-13 00:00:00,7.11445,context
2025-03-14 00:00:00,8.56304,context
2025-03-15 00:00:00,8.90337,context
2025-03-16 00:00:00,6.21504,context
