timestamp,value,split
2026-04-30 08:55:00,38.7058,context
2026-04-30 09:00:00,41.1232,context
2026-04-30 09:05:00,44.5457,context
2026-04-30 09:10:00,45.2126,context
2026-04-30 09:15:00,44.2669,context
2026-04-30 09:20:00,44.3961,context
2026-04-30 09:25:00,45.229,context
2026-04-30 09:30:00,46.4698,context
2026-04-30 09:35:00,46.3093,context
2026-04-30 09:40:00,47.9324,context
2026-04-30 09:45:00,47.7054,context
2026-04-30 09:50:00,48.6897,context
2026-04-30 09:55:00,47.6023,context
2026-04-30 10:00:00,44.6939,context
2026-04-30 10:05:00,47.3296,context
2026-04-30 10:10:00,48.567,context
2026-04-30 10:15:00,49.3937,context
2026-04-30 10:20:00,49.8668,context
2026-04-30 10:25:00,49.1127,context
2026-04-30 10:30:00,47.7844,context
2026-04-30 10:35:00,48.6932,context
2026-04-30 10:40:00,49.2777,context
2026-04-30 10:45:00,48.2935,context
2026-04-30 10:50:00,49.9624,context
2026-04-30 10:55:00,48.3925,context
2026-04-30 11:00:00,47.5072,context
2026-04-30 11:05:00,51.3333,context
2026-04-30 11:10:00,52.3723,context
2026-04-30 11:15:00,51.4155,context
2026-04-30 11:20:00,51.5704,context
2026-04-30 11:25:00,51.5031,context
2026-04-30 11:30:00,47.0953,context
2026-04-30 11:35:00,46.1074,context
2026-04-30 11:40:00,46.5512,context
2026-04-30 11:45:00,46.4697,context
2026-04-30 11:50:00,47.306,context
2026-04-30 11:55:00,49.3404,context
2026-04-30 12:00:00,48.8932,context
2026-04-30 12:05:00,47.8348,context
2026-04-30 12:10:00,48.6468,context
2026-04-30 12:15:00,48.3599,context
2026-04-30 12:20:00,48.3718,context
2026-04-30 12:25:00,48.1784,context
2026-04-30 12:30:00,51.8144,context
2026-04-30 12:35:00,48.1812,context
2026-04-30 12:40:00,47.8715,context
2026-04-30 12:45:00,48.1852,context
2026-04-30 12:50:00,47.2857,context
2026-04-30 12:55:00,49.0426,context
2026-04-30 13:00:00,50.4061,context
2026-04-30 13:05:00,49.8476,context
2026-04-30 13:10:00,49.4006,context
2026-04-30 13:15:00,49.2587,context
2026-04-30 13:20:00,49.1488,context
2026-04-30 13:25:00,49.095,context
2026-04-30 13:30:00,48.8849,context
2026-04-30 13:35:00,49.3669,context
2026-04-30 13:40:00,50.5278,context
2026-04-30 13:45:00,48.5394,context
2026-04-30 13:50:00,47.1186,context
2026-04-30 13:55:00,44.8641,context
2026-04-30 14:00:00,46.8702,context
2026-04-30 14:05:00,46.4025,context
2026-04-30 14:10:00,47.4488,context
2026-04-30 14:15:00,45.4361,context
2026-04-30 14:20:00,48.5469,context
2026-04-30 14:25:00,47.6004,context
2026-04-30 14:30:00,47.9614,context
2026-04-30 14:35:00,49.2976,context
2026-04-30 14:40:00,47.6713,context
2026-04-30 14:45:00,46.9499,context
2026-04-30 14:50:00,47.425,context
2026-04-30 14:55:00,51.8462,context
2026-04-30 15:00:00,51.7698,context
2026-04-30 15:05:00,51.6762,context
2026-04-30 15:10:00,52.6841,context
2026-04-30 15:15:00,52.2843,context
2026-04-30 15:20:00,49.9087,context
2026-04-30 15:25:00,50.9628,context
2026-04-30 15:30:00,48.0221,context
2026-04-30 15:35:00,50.1709,context
2026-04-30 15:40:00,49.8961,context
2026-04-30 15:45:00,45.3872,context
2026-04-30 15:50:00,45.0192,context
2026-04-30 15:55:00,46.198,context
2026-04-30 16:00:00,45.8636,context
2026-04-30 16:05:00,44.4186,context
2026-04-30 16:10:00,43.0433,context
2026-04-30 16:15:00,41.1903,context
2026-04-30 16:20:00,41.4671,context
2026-04-30 16:25:00,41.8569,context
2026-04-30 16:30:00,41.6183,context
2026-04-30 16:35:00,43.779,context
2026-04-30 16:40:00,42.4993,context
2026-04-30 16:45:00,43.1567,context
2026-04-30 16:50:00,43.3476,context
2026-04-30 16:55:00,41.0729,context
2026-04-30 17:00:00,39.4959,context
2026-04-30 17:05:00,37.1371,context
2026-04-30 17:10:00,40.6486,context
2026-04-30 17:15:00,41.5305,context
2026-04-30 17:20:00,38.8228,context
2026-04-30 17:25:00,34.4439,context
2026-04-30 17:30:00,36.4872,context
2026-04-30 17:35:00,36.9801,context
2026-04-30 17:40:00,39.2553,context
2026-04-30 17:45:00,38.1562,context
2026-04-30 17:50:00,39.0684,context
2026-04-30 17:55:00,40.5877,context
2026-04-30 18:00:00,39.9386,context
2026-04-30 18:05:00,36.1837,context
2026-04-30 18:10:00,36.4191,context
2026-04-30 18:15:00,37.3952,context
2026-04-30 18:20:00,37.3894,context
2026-04-30 18:25:00,38.867,context
2026-04-30 18:30:00,37.9691,context
2026-04-30 18:35:00,35.9061,context
2026-04-30 18:40:00,39.1107,context
2026-04-30 18:45:00,37.9621,context
2026-04-30 18:50:00,37.0401,context
2026-04-30 18:55:00,37.0104,context
2026-04-30 19:00:00,37.1846,context
2026-04-30 19:05:00,33.4167,context
2026-04-30 19:10:00,33.5177,context
2026-04-30 19:15:00,33.5701,context
2026-04-30 19:20:00,33.9366,context
2026-04-30 19:25:00,30.4496,context
2026-04-30 19:30:00,33.8432,context
2026-04-30 19:35:00,33.6855,context
2026-04-30 19:40:00,34.6433,context
2026-04-30 19:45:00,32.5194,context
2026-04-30 19:50:00,32.0747,context
2026-04-30 19:55:00,31.3947,context
2026-04-30 20:00:00,34.0298,context
2026-04-30 20:05:00,30.1716,context
2026-04-30 20:10:00,31.4704,context
2026-04-30 20:15:00,30.4618,context
2026-04-30 20:20:00,29.9011,context
2026-04-30 20:25:00,29.7351,context
2026-04-30 20:30:00,31.8881,context
2026-04-30 20:35:00,28.9576,context
2026-04-30 20:40:00,27.328,context
2026-04-30 20:45:00,24.9953,context
2026-04-30 20:50:00,24.3023,context
2026-04-30 20:55:00,24.127,context
2026-04-30 21:00:00,22.7737,context
2026-04-30 21:05:00,20.3551,context
2026-04-30 21:10:00,18.579,context
2026-04-30 21:15:00,18.5643,context
2026-04-30 21:20:00,21.8795,context
2026-04-30 21:25:00,23.5021,context
2026-04-30 21:30:00,24.5572,context
2026-04-30 21:35:00,23.6686,context
2026-04-30 21:40:00,22.1134,context
2026-04-30 21:45:00,21.3868,context
2026-04-30 21:50:00,22.4131,context
2026-04-30 21:55:00,24.6526,context
2026-04-30 22:00:00,26.6074,context
2026-04-30 22:05:00,25.8749,context
2026-04-30 22:10:00,24.8886,context
2026-04-30 22:15:00,25.1933,context
2026-04-30 22:20:00,24.9335,context
2026-04-30 22:25:00,24.8929,context
2026-04-30 22:30:00,28.2159,context
2026-04-30 22:35:00,25.3417,context
2026-04-30 22:40:00,25.1896,context
2026-04-30 22:45:00,27.23,context
2026-04-30 22:50:00,24.9479,context
2026-04-30 22:55:00,24.2413,context
2026-04-30 23:00:00,23.8127,context
2026-04-30 23:05:00,22.6583,context
2026-04-30 23:10:00,20.6795,context
2026-04-30 23:15:00,22.2844,context
2026-04-30 23:20:00,23.7551,context
2026-04-30 23:25:00,24.7683,context
2026-04-30 23:30:00,23.5614,context
2026-04-30 23:35:00,23.9708,context
2026-04-30 23:40:00,22.8399,context
2026-04-30 23:45:00,22.7289,context
2026-04-30 23:50:00,26.3637,context
2026-04-30 23:55:00,26.3666,context
2026-05-01 00:00:00,24.4442,context
2026-05-01 00:05:00,24.436,context
2026-05-01 00:10:00,22.4929,context
2026-05-01 00:15:00,21.0705,context
2026-05-01 00:20:00,20.0982,context
2026-05-01 00:25:00,20.167,context
2026-05-01 00:30:00,22.2974,context
2026-05-01 00:35:00,23.5704,context
2026-05-01 00:40:00,24.5693,context
2026-05-01 00:45:00,22.9855,context
2026-05-01 00:50:00,22.4757,context
2026-05-01 00:55:00,23.2624,context
2026-05-01 01:00:00,22.5805,context
2026-05-01 01:05:00,22.9518,context
2026-05-01 01:10:00,23.985,context
2026-05-01 01:15:00,23.678,context
2026-05-01 01:20:00,24.2793,context
2026-05-01 01:25:00,26.8403,context
2026-05-01 01:30:00,26.3704,context
2026-05-01 01:35:00,27.9977,context
2026-05-01 01:40:00,28.451,context
2026-05-01 01:45:00,25.7964,context
2026-05-01 01:50:00,24.0876,context
2026-05-01 01:55:00,23.038,context
2026-05-01 02:00:00,22.1139,context
2026-05-01 02:05:00,23.724,context
2026-05-01 02:10:00,25.0886,context
2026-05-01 02:15:00,27.2092,context
2026-05-01 02:20:00,27.5913,context
2026-05-01 02:25:00,26.7853,context
2026-05-01 02:30:00,23.6454,context
2026-05-01 02:35:00,24.2056,context
2026-05-01 02:40:00,24.6146,context
2026-05-01 02:45:00,25.198,context
2026-05-01 02:50:00,28.5789,context
2026-05-01 02:55:00,30.1542,context
2026-05-01 03:00:00,30.8098,context
2026-05-01 03:05:00,30.7329,context
2026-05-01 03:10:00,29.6527,context
2026-05-01 03:15:00,29.3617,context
2026-05-01 03:20:00,28.0935,context
2026-05-01 03:25:00,28.9293,context
2026-05-01 03:30:00,29.4245,context
2026-05-01 03:35:00,27.6775,context
2026-05-01 03:40:00,29.6203,context
2026-05-01 03:45:00,29.6299,context
2026-05-01 03:50:00,26.891,context
2026-05-01 03:55:00,27.0795,context
2026-05-01 04:00:00,27.7385,context
2026-05-01 04:05:00,31.925,context
2026-05-01 04:10:00,31.3175,context
2026-05-01 04:15:00,32.5493,context
2026-05-01 04:20:00,32.6351,context
2026-05-01 04:25:00,30.4548,context
2026-05-01 04:30:00,28.4513,context
2026-05-01 04:35:00,30.5549,context
2026-05-01 04:40:00,32.4532,context
2026-05-01 04:45:00,32.7571,context
2026-05-01 04:50:00,34.7746,context
2026-05-01 04:55:00,35.8308,context
2026-05-01 05:00:00,36.1691,context
2026-05-01 05:05:00,37.079,context
2026-05-01 05:10:00,39.254,context
2026-05-01 05:15:00,39.3101,context
2026-05-01 05:20:00,37.9745,context
2026-05-01 05:25:00,36.4157,context
2026-05-01 05:30:00,36.4782,context
2026-05-01 05:35:00,33.6396,context
2026-05-01 05:40:00,34.7829,context
2026-05-01 05:45:00,33.2748,context
2026-05-01 05:50:00,33.9792,context
2026-05-01 05:55:00,33.2396,context
2026-05-01 06:00:00,32.9968,context
2026-05-01 06:05:00,35.2868,context
2026-05-01 06:10:00,35.377,context
2026-05-01 06:15:00,38.5295,context
2026-05-01 06:20:00,40.4527,context
2026-05-01 06:25:00,40.5415,context
2026-05-01 06:30:00,40.0473,context
2026-05-01 06:35:00,40.9315,context
2026-05-01 06:40:00,42.1117,context
2026-05-01 06:45:00,40.1753,context
2026-05-01 06:50:00,39.6578,context
2026-05-01 06:55:00,36.6012,context
2026-05-01 07:00:00,38.4207,context
2026-05-01 07:05:00,44.6153,context
2026-05-01 07:10:00,44.1535,context
2026-05-01 07:15:00,40.4532,context
2026-05-01 07:20:00,41.4088,context
2026-05-01 07:25:00,39.9517,context
2026-05-01 07:30:00,39.0742,context
2026-05-01 07:35:00,40.2632,context
2026-05-01 07:40:00,40.7158,context
2026-05-01 07:45:00,39.9866,context
2026-05-01 07:50:00,39.1245,context
2026-05-01 07:55:00,39.5548,context
2026-05-01 08:00:00,39.1177,context
2026-05-01 08:05:00,40.7112,context
2026-05-01 08:10:00,40.6682,context
2026-05-01 08:15:00,41.6399,context
2026-05-01 08:20:00,41.6892,context
2026-05-01 08:25:00,39.8781,context
2026-05-01 08:30:00,41.9425,context
2026-05-01 08:35:00,38.1054,context
2026-05-01 08:40:00,38.2825,context
2026-05-01 08:45:00,38.1723,context
2026-05-01 08:50:00,39.2313,context
2026-05-01 08:55:00,40.7516,context
2026-05-01 09:00:00,42.8915,context
2026-05-01 09:05:00,44.5405,context
2026-05-01 09:10:00,45.6901,context
2026-05-01 09:15:00,46.0811,context
2026-05-01 09:20:00,43.5525,context
2026-05-01 09:25:00,46.8213,context
2026-05-01 09:30:00,44.5907,context
2026-05-01 09:35:00,45.4822,context
2026-05-01 09:40:00,46.1956,context
2026-05-01 09:45:00,76.6306,context
2026-05-01 09:50:00,75.8449,context
2026-05-01 09:55:00,77.1599,context
2026-05-01 10:00:00,74.6962,context
2026-05-01 10:05:00,76.8303,context
2026-05-01 10:10:00,76.2088,context
2026-05-01 10:15:00,75.5103,context
2026-05-01 10:20:00,76.5757,context
2026-05-01 10:25:00,78.4543,context
2026-05-01 10:30:00,77.9201,context
2026-05-01 10:35:00,79.1519,context
2026-05-01 10:40:00,79.1025,context
2026-05-01 10:45:00,47.6468,context
2026-05-01 10:50:00,47.3617,context
2026-05-01 10:55:00,47.057,context
2026-05-01 11:00:00,46.2023,context
2026-05-01 11:05:00,48.4122,context
2026-05-01 11:10:00,48.9385,context
2026-05-01 11:15:00,46.6478,context
2026-05-01 11:20:00,44.6095,context
2026-05-01 11:25:00,45.9912,context
2026-05-01 11:30:00,45.3057,context
2026-05-01 11:35:00,46.399,context
2026-05-01 11:40:00,48.0467,context
2026-05-01 11:45:00,46.3693,context
2026-05-01 11:50:00,44.7328,context
2026-05-01 11:55:00,47.9706,context
2026-05-01 12:00:00,48.7385,context
2026-05-01 12:05:00,48.6609,context
2026-05-01 12:10:00,47.4608,context
2026-05-01 12:15:00,47.0761,context
2026-05-01 12:20:00,45.7288,context
2026-05-01 12:25:00,47.6946,context
2026-05-01 12:30:00,46.8753,context
2026-05-01 12:35:00,48.9843,context
2026-05-01 12:40:00,48.5357,context
2026-05-01 12:45:00,47.1903,context
2026-05-01 12:50:00,46.9723,context
2026-05-01 12:55:00,43.4902,context
2026-05-01 13:00:00,44.2855,context
2026-05-01 13:05:00,44.4616,context
2026-05-01 13:10:00,46.4656,context
2026-05-01 13:15:00,44.1024,context
2026-05-01 13:20:00,46.6659,context
2026-05-01 13:25:00,48.3331,context
2026-05-01 13:30:00,50.3973,context
2026-05-01 13:35:00,50.1947,context
2026-05-01 13:40:00,51.6225,context
2026-05-01 13:45:00,49.1083,context
2026-05-01 13:50:00,50.2478,context
2026-05-01 13:55:00,48.99,context
2026-05-01 14:00:00,46.6005,context
2026-05-01 14:05:00,44.1116,context
2026-05-01 14:10:00,44.7519,context
2026-05-01 14:15:00,44.0515,context
2026-05-01 14:20:00,45.2567,context
2026-05-01 14:25:00,43.0046,context
2026-05-01 14:30:00,40.6121,context
2026-05-01 14:35:00,43.8276,context
2026-05-01 14:40:00,45.858,context
2026-05-01 14:45:00,44.6541,context
2026-05-01 14:50:00,45.2003,context
2026-05-01 14:55:00,47.1983,context
2026-05-01 15:00:00,47.9962,context
2026-05-01 15:05:00,46.2814,context
2026-05-01 15:10:00,47.9327,context
2026-05-01 15:15:00,46.5976,context
2026-05-01 15:20:00,46.6055,context
2026-05-01 15:25:00,46.5388,context
2026-05-01 15:30:00,46.0996,context
2026-05-01 15:35:00,45.5508,context
2026-05-01 15:40:00,45.7783,context
2026-05-01 15:45:00,45.914,context
2026-05-01 15:50:00,44.4051,context
2026-05-01 15:55:00,45.8978,context
2026-05-01 16:00:00,44.4994,context
2026-05-01 16:05:00,41.8591,context
2026-05-01 16:10:00,41.6998,context
2026-05-01 16:15:00,42.5445,context
2026-05-01 16:20:00,39.5467,context
2026-05-01 16:25:00,41.5136,context
2026-05-01 16:30:00,40.8335,context
2026-05-01 16:35:00,43.1009,context
2026-05-01 16:40:00,42.4811,context
2026-05-01 16:45:00,42.5981,context
2026-05-01 16:50:00,45.6416,context
2026-05-01 16:55:00,44.9418,context
2026-05-01 17:00:00,46.6213,context
2026-05-01 17:05:00,43.2344,context
2026-05-01 17:10:00,43.4827,context
2026-05-01 17:15:00,43.1755,context
2026-05-01 17:20:00,44.0813,context
2026-05-01 17:25:00,42.5511,context
2026-05-01 17:30:00,40.8026,context
2026-05-01 17:35:00,39.8346,context
2026-05-01 17:40:00,40.1193,context
2026-05-01 17:45:00,39.8805,context
2026-05-01 17:50:00,41.0741,context
2026-05-01 17:55:00,42.9804,context
2026-05-01 18:00:00,41.1798,context
2026-05-01 18:05:00,36.777,context
2026-05-01 18:10:00,34.7311,context
2026-05-01 18:15:00,38.192,context
2026-05-01 18:20:00,38.5452,context
2026-05-01 18:25:00,39.1081,context
2026-05-01 18:30:00,36.8566,context
2026-05-01 18:35:00,36.9513,context
2026-05-01 18:40:00,37.7975,context
2026-05-01 18:45:00,37.3737,context
2026-05-01 18:50:00,39.0062,context
2026-05-01 18:55:00,42.2481,context
2026-05-01 19:00:00,40.1153,context
2026-05-01 19:05:00,34.9546,context
2026-05-01 19:10:00,33.5345,context
2026-05-01 19:15:00,36.0533,context
2026-05-01 19:20:00,37.3486,context
2026-05-01 19:25:00,36.6827,context
2026-05-01 19:30:00,36.3749,context
2026-05-01 19:35:00,34.8335,context
2026-05-01 19:40:00,36.0833,context
2026-05-01 19:45:00,35.2406,context
2026-05-01 19:50:00,34.7041,context
2026-05-01 19:55:00,35.5514,context
2026-05-01 20:00:00,35.0764,context
2026-05-01 20:05:00,31.5875,context
2026-05-01 20:10:00,31.5527,context
2026-05-01 20:15:00,32.7003,context
2026-05-01 20:20:00,34.9525,context
2026-05-01 20:25:00,35.2754,context
2026-05-01 20:30:00,35.8765,context
2026-05-01 20:35:00,34.8828,context
2026-05-01 20:40:00,33.2762,context
2026-05-01 20:45:00,33.9532,context
2026-05-01 20:50:00,33.8046,context
2026-05-01 20:55:00,31.2875,context
2026-05-01 21:00:00,30.7897,context
2026-05-01 21:05:00,28.1456,context
2026-05-01 21:10:00,27.4572,context
2026-05-01 21:15:00,29.8604,context
2026-05-01 21:20:00,30.4003,context
2026-05-01 21:25:00,32.1992,context
2026-05-01 21:30:00,32.0636,context
2026-05-01 21:35:00,31.6753,context
2026-05-01 21:40:00,29.8183,context
2026-05-01 21:45:00,29.6626,context
2026-05-01 21:50:00,29.532,context
2026-05-01 21:55:00,27.3507,context
2026-05-01 22:00:00,26.738,context
2026-05-01 22:05:00,24.5551,context
2026-05-01 22:10:00,25.4932,context
2026-05-01 22:15:00,26.3625,context
2026-05-01 22:20:00,25.5373,context
2026-05-01 22:25:00,26.4112,context
2026-05-01 22:30:00,26.1776,context
2026-05-01 22:35:00,21.9478,context
2026-05-01 22:40:00,21.9297,context
2026-05-01 22:45:00,24.26,context
2026-05-01 22:50:00,22.0995,context
2026-05-01 22:55:00,22.9548,context
2026-05-01 23:00:00,25.8907,context
2026-05-01 23:05:00,23.6186,context
2026-05-01 23:10:00,23.8929,context
2026-05-01 23:15:00,22.1668,context
2026-05-01 23:20:00,25.0966,context
2026-05-01 23:25:00,25.021,context
2026-05-01 23:30:00,25.1516,context
2026-05-01 23:35:00,27.2242,context
2026-05-01 23:40:00,27.9467,context
2026-05-01 23:45:00,26.2551,context
2026-05-01 23:50:00,25.1598,context
2026-05-01 23:55:00,25.9422,context
2026-05-02 00:00:00,24.9285,context
2026-05-02 00:05:00,21.4014,context
2026-05-02 00:10:00,21.8613,context
2026-05-02 00:15:00,20.1118,context
2026-05-02 00:20:00,23.2694,context
2026-05-02 00:25:00,23.7942,context
2026-05-02 00:30:00,22.6173,context
2026-05-02 00:35:00,21.9268,context
2026-05-02 00:40:00,19.5537,context
2026-05-02 00:45:00,18.7214,context
2026-05-02 00:50:00,21.1877,context
2026-05-02 00:55:00,25.1072,context
2026-05-02 01:00:00,26.1807,context
2026-05-02 01:05:00,26.2915,context
2026-05-02 01:10:00,25.5137,context
2026-05-02 01:15:00,24.0658,context
2026-05-02 01:20:00,27.3595,context
2026-05-02 01:25:00,26.7863,context
2026-05-02 01:30:00,29.7557,context
2026-05-02 01:35:00,31.1965,context
2026-05-02 01:40:00,27.7197,context
2026-05-02 01:45:00,26.3767,context
2026-05-02 01:50:00,25.2305,context
2026-05-02 01:55:00,25.1401,context
2026-05-02 02:00:00,25.0925,context
2026-05-02 02:05:00,30.8856,context
2026-05-02 02:10:00,28.6381,context
2026-05-02 02:15:00,28.6871,context
2026-05-02 02:20:00,29.31,context
2026-05-02 02:25:00,28.9123,context
2026-05-02 02:30:00,28.7419,context
