timestamp,split,actual,predicted_mean,predicted_q10,predicted_q50,predicted_q90,is_anomaly
2026-04-29 23:40:00,context,22.8981,26.9898,22.4272,26.2807,30.5876,0
2026-04-29 23:45:00,context,24.4187,27.9088,23.1335,27.1446,31.6755,0
2026-04-29 23:50:00,context,24.0401,27.9394,23.357,27.573,32.3434,0
2026-04-29 23:55:00,context,25.4498,28.3716,23.6583,27.9602,32.7796,0
2026-04-30 00:00:00,context,25.6693,28.64,23.6984,28.0787,32.9167,0
2026-04-30 00:05:00,context,27.1389,27.987,23.1209,27.5748,32.7562,0
2026-04-30 00:10:00,context,26.3753,28.0786,22.5326,27.0438,32.264,0
2026-04-30 00:15:00,context,26.8704,27.2361,22.0874,26.5674,31.9939,0
2026-04-30 00:20:00,context,27.3487,27.3203,22.1637,26.6912,32.1639,0
2026-04-30 00:25:00,context,29.2488,27.2444,22.0039,26.6561,32.2439,0
2026-04-30 00:30:00,context,26.0515,26.5138,21.2759,26.0398,31.7785,0
2026-04-30 00:35:00,context,25.2062,25.6691,20.3697,25.3288,31.0874,0
2026-04-30 00:40:00,context,26.448,25.1346,19.2749,24.2295,30.1284,0
2026-04-30 00:45:00,context,28.5497,24.7937,18.5856,23.7805,30.0875,0
2026-04-30 00:50:00,context,28.3773,24.6001,18.3439,23.6793,30.096,0
2026-04-30 00:55:00,context,27.4317,24.2139,18.0157,23.5071,29.9096,0
2026-04-30 01:00:00,context,28.2026,23.7902,17.3796,22.9363,29.7722,0
2026-04-30 01:05:00,context,29.4512,23.6091,16.4798,22.4927,29.5346,0
2026-04-30 01:10:00,context,28.3079,23.0522,16.3408,22.4844,29.8105,0
2026-04-30 01:15:00,context,28.3711,23.2499,15.991,22.6627,30.0898,0
2026-04-30 01:20:00,context,29.7001,23.6272,16.1187,22.8889,30.6671,0
2026-04-30 01:25:00,context,31.8947,29.457,27.3834,29.305,31.2738,1
2026-04-30 01:30:00,context,32.0383,29.1121,26.8458,29.3571,31.9013,1
2026-04-30 01:35:00,context,31.1126,29.4645,26.2492,29.2192,32.3523,0
2026-04-30 01:40:00,context,30.1785,29.2187,25.7949,29.145,32.6769,0
2026-04-30 01:45:00,context,30.3017,29.3576,25.25,28.9133,32.8494,0
2026-04-30 01:50:00,context,29.3968,29.0303,25.2106,29.1101,32.9742,0
2026-04-30 01:55:00,context,29.0857,29.2606,24.9499,28.9103,33.0922,0
2026-04-30 02:00:00,context,26.9499,29.3349,24.9387,29.0945,33.2628,0
2026-04-30 02:05:00,context,29.9156,29.1045,24.9363,29.246,33.7187,0
2026-04-30 02:10:00,context,27.7192,28.8866,24.7309,29.3323,33.7584,0
2026-04-30 02:15:00,context,26.9144,29.4818,24.6054,29.2899,33.916,0
2026-04-30 02:20:00,context,27.0248,29.3639,24.5939,29.313,34.1822,0
2026-04-30 02:25:00,context,29.9588,29.4597,24.4014,29.2938,34.376,0
2026-04-30 02:30:00,context,28.8321,29.5554,24.1731,29.2099,34.4125,0
2026-04-30 02:35:00,context,27.5095,29.5165,24.0958,29.3064,34.7269,0
2026-04-30 02:40:00,context,26.558,29.6453,24.1369,29.3973,34.7712,0
2026-04-30 02:45:00,context,29.0639,29.6287,23.9715,29.5905,35.0935,0
2026-04-30 02:50:00,context,24.487,29.8668,24.0315,29.5812,35.2003,0
2026-04-30 02:55:00,context,23.311,29.7596,23.9159,29.5766,35.3971,1
2026-04-30 03:00:00,context,27.9125,29.4856,23.8933,29.6096,35.7021,0
2026-04-30 03:05:00,context,30.5996,29.6706,23.8002,29.8467,36.0299,0
2026-04-30 03:10:00,context,28.6499,30.4633,23.6136,29.8016,36.3468,0
2026-04-30 03:15:00,context,28.5887,30.2407,23.6117,29.9117,36.505,0
2026-04-30 03:20:00,context,28.7008,30.2652,23.6031,30.1215,36.7286,0
2026-04-30 03:25:00,context,29.964,30.3091,23.5467,30.238,37.2112,0
2026-04-30 03:30:00,context,32.5278,30.1714,23.6736,30.3683,37.4699,0
2026-04-30 03:35:00,context,32.5307,30.6328,23.6131,30.5566,37.7607,0
2026-04-30 03:40:00,context,31.1406,30.7634,23.5631,30.5714,38.1158,0
2026-04-30 03:45:00,context,31.9493,30.7279,23.5482,30.794,38.4073,0
2026-04-30 03:50:00,context,30.4087,30.8831,23.6348,30.7905,38.4531,0
2026-04-30 03:55:00,context,28.5965,31.2709,23.4802,30.9016,38.7831,0
2026-04-30 04:00:00,context,25.9664,31.0469,23.5516,30.8993,38.7709,0
2026-04-30 04:05:00,context,26.6117,26.7737,23.9241,26.7044,29.8738,0
2026-04-30 04:10:00,context,25.9628,27.3335,23.6767,27.2874,31.01,0
2026-04-30 04:15:00,context,24.9892,27.8937,23.7523,27.9028,32.1185,0
2026-04-30 04:20:00,context,26.3982,28.5794,23.872,28.4237,33.0469,0
2026-04-30 04:25:00,context,25.3268,28.9895,23.897,28.7336,33.6831,0
2026-04-30 04:30:00,context,21.4998,29.1505,23.9094,28.9112,33.8533,1
2026-04-30 04:35:00,context,21.3965,28.9627,23.8196,28.9133,34.0646,1
2026-04-30 04:40:00,context,22.1667,29.0986,23.7911,28.9517,34.0916,1
2026-04-30 04:45:00,context,22.621,28.938,23.5472,28.951,34.4108,1
2026-04-30 04:50:00,context,26.1947,29.0285,23.5182,28.9953,34.5855,0
2026-04-30 04:55:00,context,26.0327,29.0645,23.4255,28.9477,34.7016,0
2026-04-30 05:00:00,context,28.1366,29.0968,23.3393,28.9853,34.8462,0
2026-04-30 05:05:00,context,31.5899,29.2004,23.3263,29.1242,35.15,0
2026-04-30 05:10:00,context,31.9277,29.1204,23.3702,29.2005,35.3706,0
2026-04-30 05:15:00,context,31.0252,29.5291,23.4666,29.4178,35.6675,0
2026-04-30 05:20:00,context,31.423,29.8166,23.6879,29.6147,35.9568,0
2026-04-30 05:25:00,context,30.7016,29.885,23.6493,29.9264,36.358,0
2026-04-30 05:30:00,context,31.4911,30.0758,23.8119,30.0534,36.582,0
2026-04-30 05:35:00,context,31.5528,30.3904,23.8783,30.3001,36.9627,0
2026-04-30 05:40:00,context,30.5426,30.0697,23.8113,30.1848,37.18,0
2026-04-30 05:45:00,context,32.5888,30.5595,23.8161,30.3998,37.4935,0
2026-04-30 05:50:00,context,33.4804,31.2014,23.7026,30.5787,37.8532,0
2026-04-30 05:55:00,context,32.926,30.7013,23.65,30.5899,37.9742,0
2026-04-30 06:00:00,context,33.3451,30.6044,23.5462,30.5867,38.118,0
2026-04-30 06:05:00,context,36.5925,30.8037,23.5073,30.7919,38.6038,0
2026-04-30 06:10:00,context,35.4272,30.7681,23.3933,30.6988,38.7644,0
2026-04-30 06:15:00,context,35.8439,30.9326,23.2194,30.8864,38.9909,0
2026-04-30 06:20:00,context,35.1608,31.2634,23.3588,31.0289,39.4957,0
2026-04-30 06:25:00,context,34.0943,31.3676,23.3667,31.1982,39.8954,0
2026-04-30 06:30:00,context,32.171,31.5948,23.5927,31.4347,40.1994,0
2026-04-30 06:35:00,context,32.4324,31.6003,23.5086,31.6172,40.5782,0
2026-04-30 06:40:00,context,34.043,31.8736,23.6534,31.6394,40.6099,0
2026-04-30 06:45:00,context,33.5196,33.9619,31.5321,33.9208,36.3422,0
2026-04-30 06:50:00,context,37.8977,33.8632,30.8685,33.9618,36.9256,1
2026-04-30 06:55:00,context,39.1666,34.1119,30.4789,34.0623,37.4569,1
2026-04-30 07:00:00,context,40.8731,33.9613,30.1875,34.1063,37.923,1
2026-04-30 07:05:00,context,44.7952,34.0228,29.8306,34.1677,38.255,1
2026-04-30 07:10:00,context,46.9655,34.3307,29.7366,34.3465,38.5024,1
2026-04-30 07:15:00,context,44.8505,34.0579,29.6393,34.3836,38.822,1
2026-04-30 07:20:00,context,40.3921,34.4438,29.5025,34.5508,39.0937,1
2026-04-30 07:25:00,context,39.7744,34.1896,29.4011,34.6899,39.5776,1
2026-04-30 07:30:00,context,40.7558,34.4297,29.3622,34.8021,39.8447,1
2026-04-30 07:35:00,context,40.98,34.7983,29.4285,35.0738,40.2043,1
2026-04-30 07:40:00,context,41.3565,34.6402,29.4263,35.2012,40.5735,1
2026-04-30 07:45:00,context,43.2447,34.9162,29.2955,35.3113,40.8338,1
2026-04-30 07:50:00,context,43.4414,35.2197,29.3169,35.453,41.0911,1
2026-04-30 07:55:00,context,44.2338,35.2947,29.3529,35.6387,41.4489,1
2026-04-30 08:00:00,context,42.2997,35.586,29.3655,35.7585,41.7516,1
2026-04-30 08:05:00,context,43.4367,35.4504,29.3167,35.9956,42.0448,1
2026-04-30 08:10:00,context,45.9048,35.3008,29.4433,36.0594,42.3461,1
2026-04-30 08:15:00,context,45.733,35.6444,29.2909,36.2082,42.5336,1
2026-04-30 08:20:00,context,44.5007,35.5506,29.2899,36.3011,42.8065,1
2026-04-30 08:25:00,context,43.456,35.892,29.3372,36.4518,43.2147,1
2026-04-30 08:30:00,context,42.5264,36.3936,29.2162,36.537,43.372,0
2026-04-30 08:35:00,context,41.6465,36.0217,29.2122,36.658,43.7348,0
2026-04-30 08:40:00,context,40.0373,36.2332,29.0828,36.7154,43.9675,0
2026-04-30 08:45:00,context,95,36.6219,29.0563,36.9447,44.4662,1
2026-04-30 08:50:00,context,38.862,36.5039,29.0351,37.1628,44.74,0
2026-04-30 08:55:00,context,38.7058,36.7834,29.0349,37.2874,45.0931,0
2026-04-30 09:00:00,context,41.1232,36.8061,29.0388,37.3859,45.4319,0
2026-04-30 09:05:00,context,44.5457,37.0019,29.0513,37.5567,45.7435,0
2026-04-30 09:10:00,context,45.2126,37.0482,28.8465,37.6583,45.9957,0
2026-04-30 09:15:00,context,44.2669,37.2886,28.8841,37.897,46.4977,0
2026-04-30 09:20:00,context,44.3961,37.5394,29.0224,38.0718,46.6667,0
2026-04-30 09:25:00,context,45.229,44.9974,42.5255,44.8345,47.4712,0
2026-04-30 09:30:00,context,46.4698,44.821,41.6582,44.8498,48.0586,0
2026-04-30 09:35:00,context,46.3093,44.9644,41.1163,44.8638,48.6302,0
2026-04-30 09:40:00,context,47.9324,44.8472,40.8128,44.8467,48.9749,0
2026-04-30 09:45:00,context,47.7054,44.6743,40.7279,45.109,49.4217,0
2026-04-30 09:50:00,context,48.6897,44.727,40.6259,45.1576,49.6483,0
2026-04-30 09:55:00,context,47.6023,44.7462,40.4041,45.1568,49.8278,0
2026-04-30 10:00:00,context,44.6939,44.7467,40.1397,44.944,49.7665,0
2026-04-30 10:05:00,context,47.3296,45.1461,40.1202,45.2323,50.2785,0
2026-04-30 10:10:00,context,48.567,45.101,39.7264,44.9445,50.3304,0
2026-04-30 10:15:00,context,49.3937,44.5121,39.3636,44.7747,50.176,0
2026-04-30 10:20:00,context,49.8668,44.3719,39.1631,44.8212,50.381,0
2026-04-30 10:25:00,context,49.1127,44.1737,38.8467,44.6098,50.636,0
2026-04-30 10:30:00,context,47.7844,44.5199,38.4986,44.5313,50.6234,0
2026-04-30 10:35:00,context,48.6932,44.2595,38.2694,44.5524,50.7145,0
2026-04-30 10:40:00,context,49.2777,44.2837,38.2454,44.4622,50.9614,0
2026-04-30 10:45:00,context,48.2935,45.0441,38.2506,44.7239,51.4585,0
2026-04-30 10:50:00,context,49.9624,44.4583,38.4228,45.0047,51.7959,0
2026-04-30 10:55:00,context,48.3925,44.7361,38.133,44.9591,51.8971,0
2026-04-30 11:00:00,context,47.5072,44.8074,37.9183,44.9547,51.9561,0
2026-04-30 11:05:00,context,51.3333,45.2699,38.3406,45.3126,52.6523,0
2026-04-30 11:10:00,context,52.3723,45.1346,38.0494,45.2356,52.5931,0
2026-04-30 11:15:00,context,51.4155,44.7479,38.0254,45.4296,52.7354,0
2026-04-30 11:20:00,context,51.5704,45.3898,37.8656,45.5207,53.0937,0
2026-04-30 11:25:00,context,51.5031,45.2226,37.8764,45.6801,53.4616,0
2026-04-30 11:30:00,context,47.0953,45.1947,37.4134,45.4824,53.2077,0
2026-04-30 11:35:00,context,46.1074,45.3636,37.634,45.5817,53.5192,0
2026-04-30 11:40:00,context,46.5512,45.2977,37.4293,45.649,53.5933,0
2026-04-30 11:45:00,context,46.4697,45.1994,37.5387,45.6448,53.8471,0
2026-04-30 11:50:00,context,47.306,45.5782,37.2472,45.645,53.7169,0
2026-04-30 11:55:00,context,49.3404,45.1978,36.9696,45.5242,53.9398,0
2026-04-30 12:00:00,context,48.8932,45.0096,36.8557,45.3862,53.6151,0
2026-04-30 12:05:00,context,47.8348,48.959,46.6622,49.0918,51.7178,0
2026-04-30 12:10:00,context,48.6468,49.0547,45.8972,48.9977,52.0427,0
2026-04-30 12:15:00,context,48.3599,48.9535,45.3604,49.0516,52.5214,0
2026-04-30 12:20:00,context,48.3718,48.8557,44.8521,48.8447,52.786,0
2026-04-30 12:25:00,context,48.1784,48.4785,44.5945,48.888,53.0004,0
2026-04-30 12:30:00,context,51.8144,48.7773,44.6384,49.0889,53.304,0
2026-04-30 12:35:00,context,48.1812,48.7565,44.4535,49.1658,53.6655,0
2026-04-30 12:40:00,context,47.8715,48.746,44.203,48.9177,53.4308,0
2026-04-30 12:45:00,context,48.1852,48.5286,43.7732,48.7896,53.7017,0
2026-04-30 12:50:00,context,47.2857,49.0801,43.6596,48.8238,53.9612,0
2026-04-30 12:55:00,context,49.0426,48.4325,43.5849,48.9051,54.0022,0
2026-04-30 13:00:00,context,50.4061,48.7127,43.4421,48.9278,54.1921,0
2026-04-30 13:05:00,context,49.8476,48.7546,43.5037,49.1642,54.5148,0
2026-04-30 13:10:00,context,49.4006,48.8969,43.4289,49.1856,54.7226,0
2026-04-30 13:15:00,context,49.2587,48.8475,43.2754,49.265,54.8355,0
2026-04-30 13:20:00,context,49.1488,48.8885,43.1976,49.1381,54.9184,0
2026-04-30 13:25:00,context,49.095,48.9533,42.9952,49.3156,55.3238,0
2026-04-30 13:30:00,context,48.8849,48.5255,43.0205,49.3062,55.4411,0
2026-04-30 13:35:00,context,49.3669,48.7679,42.5271,49.1591,55.5468,0
2026-04-30 13:40:00,context,50.5278,48.8075,42.3136,49.3182,55.7938,0
2026-04-30 13:45:00,context,48.5394,49.0979,42.3269,49.2001,56.0384,0
2026-04-30 13:50:00,context,47.1186,48.6667,42.0145,49.1354,56.0763,0
2026-04-30 13:55:00,context,44.8641,48.4754,41.909,49.2767,56.2542,0
2026-04-30 14:00:00,context,46.8702,49.1484,41.5464,49.1794,56.4746,0
2026-04-30 14:05:00,context,46.4025,48.6163,41.2616,49.1425,56.4938,0
2026-04-30 14:10:00,context,47.4488,48.7466,41.1254,49.3052,56.5964,0
2026-04-30 14:15:00,context,45.4361,49.167,41.3887,49.4499,57.0059,0
2026-04-30 14:20:00,context,48.5469,48.7616,41.3069,49.4562,57.1469,0
2026-04-30 14:25:00,context,47.6004,48.9573,40.9625,49.1836,57.0966,0
2026-04-30 14:30:00,context,47.9614,49.0518,40.4259,49.0194,56.9962,0
2026-04-30 14:35:00,context,49.2976,48.1865,40.2202,49.0786,57.2235,0
2026-04-30 14:40:00,context,47.6713,48.5353,40.3297,49.0396,57.1075,0
2026-04-30 14:45:00,context,46.9499,47.5016,45.6849,47.5832,49.443,0
2026-04-30 14:50:00,context,47.425,47.6916,45.422,47.5306,49.6508,0
2026-04-30 14:55:00,context,51.8462,47.6064,45.2261,47.655,49.907,1
2026-04-30 15:00:00,context,51.7698,47.2055,44.9093,47.4936,49.9618,1
2026-04-30 15:05:00,context,51.6762,47.2231,44.5856,47.4643,50.0937,1
2026-04-30 15:10:00,context,52.6841,47.3526,44.6172,47.537,50.1854,1
2026-04-30 15:15:00,context,52.2843,47.3452,44.2802,47.4861,50.1254,1
2026-04-30 15:20:00,context,49.9087,46.9775,44.247,47.3569,50.1149,0
2026-04-30 15:25:00,context,50.9628,47.3797,44.1585,47.4793,50.3914,1
2026-04-30 15:30:00,context,48.0221,47.3595,43.8794,47.3842,50.3339,0
2026-04-30 15:35:00,context,50.1709,46.9194,43.5837,47.3246,50.1686,1
2026-04-30 15:40:00,context,49.8961,47.2426,43.5708,47.2703,50.254,0
2026-04-30 15:45:00,context,45.3872,46.8112,43.28,47.1328,50.1235,0
2026-04-30 15:50:00,context,45.0192,46.889,42.8321,46.8901,50.135,0
2026-04-30 15:55:00,context,46.198,46.609,42.754,47.0061,50.258,0
2026-04-30 16:00:00,context,45.8636,46.6942,42.5102,46.9128,50.283,0
2026-04-30 16:05:00,context,44.4186,46.1904,42.0305,46.717,50.1613,0
2026-04-30 16:10:00,context,43.0433,45.9391,41.6303,46.4768,50.1795,0
2026-04-30 16:15:00,context,41.1903,46.1706,41.3569,46.4092,50.108,1
2026-04-30 16:20:00,context,41.4671,45.8722,40.9403,46.2285,50.2048,0
2026-04-30 16:25:00,context,41.8569,45.696,40.4417,46.0306,50.1139,0
2026-04-30 16:30:00,context,41.6183,45.4212,40.2984,45.9601,50.2113,0
2026-04-30 16:35:00,context,43.779,45.4686,39.9817,45.8147,50.2178,0
2026-04-30 16:40:00,context,42.4993,45.4428,39.5562,45.7233,50.1996,0
2026-04-30 16:45:00,context,43.1567,44.9907,39.0498,45.5092,50.2571,0
2026-04-30 16:50:00,context,43.3476,45.2305,38.5654,45.1785,50.0177,0
2026-04-30 16:55:00,context,41.0729,44.5872,38.4473,45.0315,49.9909,0
2026-04-30 17:00:00,context,39.4959,44.0896,38.1634,44.8524,49.9222,0
2026-04-30 17:05:00,context,37.1371,44.1898,37.7961,44.7488,49.8983,1
2026-04-30 17:10:00,context,40.6486,44.2789,37.5913,44.6046,49.9524,0
2026-04-30 17:15:00,context,41.5305,43.7595,37.0243,44.2907,49.8151,0
2026-04-30 17:20:00,context,38.8228,43.8528,36.7838,44.2255,49.7637,0
2026-04-30 17:25:00,context,34.4439,39.2702,37.4166,39.2566,41.1803,1
2026-04-30 17:30:00,context,36.4872,39.4472,36.8431,39.1882,41.849,1
2026-04-30 17:35:00,context,36.9801,38.8539,36.0411,38.9815,42.0484,0
2026-04-30 17:40:00,context,39.2553,38.65,35.4106,38.7041,42.2565,0
2026-04-30 17:45:00,context,38.1562,38.739,34.9976,38.6723,42.4151,0
2026-04-30 17:50:00,context,39.0684,38.403,34.7072,38.4071,42.2386,0
2026-04-30 17:55:00,context,40.5877,38.4249,34.1763,38.1551,42.153,0
2026-04-30 18:00:00,context,39.9386,37.786,34.0202,37.9193,42.1345,0
2026-04-30 18:05:00,context,36.1837,38.1348,33.6064,37.7635,42.2074,0
2026-04-30 18:10:00,context,36.4191,37.9576,33.2803,37.8088,42.2933,0
2026-04-30 18:15:00,context,37.3952,37.6062,33.0594,37.6339,42.2308,0
2026-04-30 18:20:00,context,37.3894,37.5375,32.928,37.5295,42.3393,0
2026-04-30 18:25:00,context,38.867,37.7294,32.6093,37.4166,42.2134,0
2026-04-30 18:30:00,context,37.9691,37.5094,32.3503,37.2382,42.1696,0
2026-04-30 18:35:00,context,35.9061,37.2694,32.0354,36.973,42.0921,0
2026-04-30 18:40:00,context,39.1107,36.4498,31.4378,36.6687,41.752,0
2026-04-30 18:45:00,context,37.9621,36.2269,31.1773,36.4177,41.6608,0
2026-04-30 18:50:00,context,37.0401,36.5945,30.915,36.303,41.5048,0
2026-04-30 18:55:00,context,37.0104,36.682,30.7574,36.3775,41.7197,0
2026-04-30 19:00:00,context,37.1846,36.5709,30.73,36.3945,41.9025,0
2026-04-30 19:05:00,context,33.4167,36.475,30.1826,36.1561,41.7354,0
2026-04-30 19:10:00,context,33.5177,36.1102,30.3331,36.2136,41.9204,0
2026-04-30 19:15:00,context,33.5701,36.007,29.8218,35.7305,41.5551,0
2026-04-30 19:20:00,context,33.9366,35.8303,29.7091,35.619,41.4715,0
2026-04-30 19:25:00,context,30.4496,35.498,29.2235,35.5043,41.5509,0
2026-04-30 19:30:00,context,33.8432,35.8007,29.1265,35.3209,41.4072,0
2026-04-30 19:35:00,context,33.6855,35.4221,29.0554,35.1484,41.2625,0
2026-04-30 19:40:00,context,34.6433,35.1442,28.918,34.9988,40.9985,0
2026-04-30 19:45:00,context,32.5194,35.2728,28.8957,35.0722,41.0035,0
2026-04-30 19:50:00,context,32.0747,34.8898,28.4889,34.7004,40.7053,0
2026-04-30 19:55:00,context,31.3947,34.4929,27.8453,34.3338,40.5468,0
2026-04-30 20:00:00,context,34.0298,34.6148,27.8968,34.1851,40.3445,0
2026-04-30 20:05:00,context,30.1716,33.5312,30.8592,33.402,35.5628,1
2026-04-30 20:10:00,context,31.4704,32.8024,30.0354,33.0276,35.9011,0
2026-04-30 20:15:00,context,30.4618,32.2785,29.1582,32.5238,35.706,0
2026-04-30 20:20:00,context,29.9011,32.2761,28.6918,32.3513,35.6896,0
2026-04-30 20:25:00,context,29.7351,32.2877,28.4476,32.2206,35.7719,0
