timestamp,split,actual,predicted_mean,predicted_q10,predicted_q50,predicted_q90,is_anomaly
2024-12-24 00:00:00,context,180.009,173.852,157.827,174.381,190.587,0
2024-12-25 00:00:00,context,184.178,173.399,157.155,174.366,191.045,0
2024-12-26 00:00:00,context,185.391,173.092,157.106,174.299,191.812,0
2024-12-27 00:00:00,context,185.882,173.026,155.789,174.361,192.861,0
2024-12-28 00:00:00,context,185.325,172.757,156.199,174.654,193.275,0
2024-12-29 00:00:00,context,185.185,173.858,155.558,174.685,194.47,0
2024-12-30 00:00:00,context,188.844,172.281,154.204,174.363,194.25,0
2024-12-31 00:00:00,context,188.855,173.453,154.061,174.99,196.039,0
2025-01-01 00:00:00,context,187.739,173.932,153.009,174.913,196.72,0
2025-01-02 00:00:00,context,186.156,173.554,152.809,175.244,197.677,0
2025-01-03 00:00:00,context,184.616,173.302,151.844,174.965,197.957,0
2025-01-04 00:00:00,context,180.774,172.964,150.946,174.804,199.167,0
2025-01-05 00:00:00,context,178.751,172.733,150.563,174.585,198.835,0
2025-01-06 00:00:00,context,182.814,173.517,150.214,174.949,199.482,0
2025-01-07 00:00:00,context,182.248,173.841,149.566,174.572,199.356,0
2025-01-08 00:00:00,context,184.184,172.66,149.805,174.809,200.043,0
2025-01-09 00:00:00,context,177.462,173.351,148.845,174.519,200.242,0
2025-01-10 00:00:00,context,178.981,172.237,148.04,174.415,201.371,0
2025-01-11 00:00:00,context,178.548,173.341,147.763,174.664,200.985,0
2025-01-12 00:00:00,context,177.263,178.102,174.488,178.882,183.521,0
2025-01-13 00:00:00,context,177.745,178.987,173.107,178.812,184.612,0
2025-01-14 00:00:00,context,176.428,178.654,171.752,178.731,185.851,0
2025-01-15 00:00:00,context,170.896,178.584,170.357,178.663,186.767,0
2025-01-16 00:00:00,context,173.277,177.924,168.789,178.392,187.752,0
2025-01-17 00:00:00,context,173.909,178.366,168.149,178.295,188.12,0
2025-01-18 00:00:00,context,173.092,177.991,166.876,178.484,189.336,0
2025-01-19 00:00:00,context,170.602,177.711,166.256,178.51,190.018,0
2025-01-20 00:00:00,context,166.882,177.325,165.269,178.467,191.227,0
2025-01-21 00:00:00,context,167.443,178.25,164.519,178.289,192.039,0
2025-01-22 00:00:00,context,171.545,177.102,163.176,178.193,192.953,0
2025-01-23 00:00:00,context,172.068,176.931,162.277,177.975,193.27,0
2025-01-24 00:00:00,context,168.536,176.627,161.462,178.124,194.343,0
2025-01-25 00:00:00,context,169.106,176.967,160.335,177.823,195.096,0
2025-01-26 00:00:00,context,168.971,176.914,159.684,177.932,195.616,0
2025-01-27 00:00:00,context,171.175,176.873,159.262,177.85,196.095,0
2025-01-28 00:00:00,context,172.74,176.72,158.261,177.795,196.992,0
2025-01-29 00:00:00,context,165.174,176.172,157.857,177.669,197.58,0
2025-01-30 00:00:00,context,166.531,175.982,157.258,177.606,197.941,0
2025-01-31 00:00:00,context,164.043,176.452,156.283,177.476,197.934,0
2025-02-01 00:00:00,context,160.582,176.607,156.191,177.644,199.481,0
2025-02-02 00:00:00,context,160.128,176.726,155.118,177.736,200.114,0
2025-02-03 00:00:00,context,161.118,176.72,154.898,178.003,200.958,0
2025-02-04 00:00:00,context,157.202,176.277,154.053,177.755,200.944,0
2025-02-05 00:00:00,context,158.872,175.98,153.068,177.852,202.273,0
2025-02-06 00:00:00,context,160.701,176.544,152.587,177.802,202.083,0
2025-02-07 00:00:00,context,160.815,176.609,152.12,177.772,202.412,0
2025-02-08 00:00:00,context,158.735,176.737,151.944,178.076,203.042,0
2025-02-09 00:00:00,context,156.42,175.881,151.498,177.795,203.687,0
2025-02-10 00:00:00,context,158.846,176.625,150.692,177.853,203.969,0
2025-02-11 00:00:00,context,155.286,175.841,150.251,178.006,205.064,0
2025-02-12 00:00:00,context,157.785,176.411,149.76,177.856,204.351,0
2025-02-13 00:00:00,context,157.395,156.714,152.81,157.503,162.098,0
2025-02-14 00:00:00,context,157.169,157.402,151.567,157.006,162.581,0
2025-02-15 00:00:00,context,153.193,157.089,150.322,156.975,163.767,0
2025-02-16 00:00:00,context,152.856,156.687,149.106,156.939,164.776,0
2025-02-17 00:00:00,context,154.269,156.743,147.863,156.832,165.954,0
2025-02-18 00:00:00,context,151.208,157.056,147.408,156.85,166.364,0
2025-02-19 00:00:00,context,152.343,157.227,146.21,156.974,167.571,0
2025-02-20 00:00:00,context,152.546,156.385,145.722,157.147,167.968,0
2025-02-21 00:00:00,context,151.081,156.638,144.559,156.987,169.003,0
2025-02-22 00:00:00,context,153.03,156.68,143.89,156.825,169.896,0
2025-02-23 00:00:00,context,148.057,156.624,143.142,156.917,171.098,0
2025-02-24 00:00:00,context,148.829,156.117,142.327,157.034,171.534,0
2025-02-25 00:00:00,context,152.489,156.284,141.361,156.835,172.151,0
2025-02-26 00:00:00,context,155.818,156.735,140.612,156.752,172.953,0
2025-02-27 00:00:00,context,156.732,156.33,139.855,156.799,173.489,0
2025-02-28 00:00:00,context,156.024,156.545,139.458,156.857,174.09,0
2025-03-01 00:00:00,context,154.543,156.186,138.336,156.571,174.945,0
2025-03-02 00:00:00,context,153.843,156.628,138.156,156.721,175.483,0
2025-03-03 00:00:00,context,155.103,156.582,137.398,156.696,176.234,0
2025-03-04 00:00:00,context,153.236,156.6,136.478,156.733,176.873,0
2025-03-05 00:00:00,context,154.987,156.469,136.17,157.007,177.785,0
2025-03-06 00:00:00,context,160.026,156.315,135.426,156.948,178.477,0
2025-03-07 00:00:00,context,159.878,157.271,134.733,156.975,179.121,0
2025-03-08 00:00:00,context,156.686,156.103,134.418,157.101,179.569,0
2025-03-09 00:00:00,context,153.557,156.323,133.256,156.894,180.461,0
2025-03-10 00:00:00,context,155.356,156.633,132.878,156.877,180.504,0
2025-03-11 00:00:00,context,155.217,156.59,132.659,157.078,180.941,0
2025-03-12 00:00:00,context,157.272,155.979,132.024,157.048,180.86,0
2025-03-13 00:00:00,context,156.018,155.247,131.619,156.959,181.451,0
2025-03-14 00:00:00,context,157.974,155.96,131.219,157.016,182.012,0
2025-03-15 00:00:00,context,157.6,156.226,130.397,156.819,182.661,0
2025-03-16 00:00:00,context,155.878,156.297,130.156,156.762,182.259,0
2025-03-17 00:00:00,context,154.943,155.705,152.827,156.242,159.897,0
2025-03-18 00:00:00,context,152.185,155.626,151.463,155.944,160.555,0
2025-03-19 00:00:00,context,156.795,156.155,150.327,156.052,161.82,0
2025-03-20 00:00:00,context,156.569,155.634,149.211,156.029,162.768,0
2025-03-21 00:00:00,context,158.09,155.774,148.132,156.038,163.895,0
2025-03-22 00:00:00,context,156.822,156.074,147.657,155.933,164.353,0
2025-03-23 00:00:00,context,154.367,155.976,146.453,155.967,165.286,0
2025-03-24 00:00:00,context,153.826,155.539,146.168,156.297,166.095,0
2025-03-25 00:00:00,context,156.388,155.987,145.143,156.239,167.018,0
2025-03-26 00:00:00,context,155.171,155.986,144.461,156.058,167.881,0
2025-03-27 00:00:00,context,153.158,156.065,143.574,156.088,168.729,0
2025-03-28 00:00:00,context,153.516,155.772,143.153,156.5,169.664,0
2025-03-29 00:00:00,context,154.669,155.76,142.437,156.394,170.396,0
2025-03-30 00:00:00,context,158.528,155.835,141.712,156.196,170.972,0
2025-03-31 00:00:00,context,159.371,155.969,141.013,156.392,171.605,0
2025-04-01 00:00:00,context,160.918,156.314,140.756,156.519,172.307,0
2025-04-02 00:00:00,context,162.664,156.081,139.672,156.372,172.992,0
2025-04-03 00:00:00,context,159.875,155.911,139.385,156.4,173.444,0
2025-04-04 00:00:00,context,157.581,155.699,138.756,156.292,174.18,0
2025-04-05 00:00:00,context,155.04,156.566,137.938,156.334,174.642,0
2025-04-06 00:00:00,context,151.973,155.594,137.552,156.566,175.528,0
2025-04-07 00:00:00,context,153.797,156.029,136.865,156.417,176.228,0
2025-04-08 00:00:00,context,154.467,156.607,135.949,156.132,176.707,0
2025-04-09 00:00:00,context,154.652,155.938,135.758,156.391,177.045,0
2025-04-10 00:00:00,context,148.753,155.5,134.826,156.325,178.1,0
2025-04-11 00:00:00,context,153.41,156.115,134.363,156.311,178.318,0
2025-04-12 00:00:00,context,151.366,155.63,133.83,156.3,178.66,0
2025-04-13 00:00:00,context,156.097,155.713,133.39,156.335,179.065,0
2025-04-14 00:00:00,context,152.741,155.191,133.179,156.421,179.712,0
2025-04-15 00:00:00,context,150.891,155.549,132.455,156.319,180.039,0
2025-04-16 00:00:00,context,145.986,155.542,131.796,156.232,180.724,0
2025-04-17 00:00:00,context,146.781,155.65,131.737,156.356,180.707,0
2025-04-18 00:00:00,context,144.377,146.973,143.404,147.203,150.955,0
2025-04-19 00:00:00,context,142.072,146.467,141.959,146.823,151.655,0
2025-04-20 00:00:00,context,139.177,146.514,140.401,146.431,152.533,1
2025-04-21 00:00:00,context,140.809,145.759,138.762,145.95,153.065,0
2025-04-22 00:00:00,context,142.32,145.633,137.34,145.749,154.002,0
2025-04-23 00:00:00,context,146.241,145.835,136.788,145.755,154.528,0
2025-04-24 00:00:00,context,144.745,145.672,135.573,145.579,155.396,0
2025-04-25 00:00:00,context,145.22,145.136,134.732,145.494,155.883,0
2025-04-26 00:00:00,context,142.439,145.37,133.461,145.227,156.719,0
2025-04-27 00:00:00,context,141.725,145.092,132.641,145.215,157.309,0
2025-04-28 00:00:00,context,140.626,145.127,131.671,144.954,158.032,0
2025-04-29 00:00:00,context,141.609,145.21,130.66,144.83,158.65,0
2025-04-30 00:00:00,context,143.786,144.882,129.735,144.726,159.286,0
2025-05-01 00:00:00,context,145.94,144.447,129,144.632,159.775,0
2025-05-02 00:00:00,context,144.106,144.436,128.216,144.599,160.623,0
2025-05-03 00:00:00,context,146.281,144.453,127.451,144.482,160.926,0
2025-05-04 00:00:00,context,146.184,144.083,126.351,144.181,161.479,0
2025-05-05 00:00:00,context,145.474,144.233,125.927,144.148,161.899,0
2025-05-06 00:00:00,context,143.936,143.908,125.229,144.138,162.676,0
2025-05-07 00:00:00,context,142.732,144.83,124.671,144.137,163.161,0
2025-05-08 00:00:00,context,146.512,143.991,123.875,144.27,164.121,0
2025-05-09 00:00:00,context,147.189,143.682,123.017,144.163,164.634,0
2025-05-10 00:00:00,context,147.575,144.71,122.388,144.056,165.266,0
2025-05-11 00:00:00,context,146.995,144.217,121.766,144.107,165.317,0
2025-05-12 00:00:00,context,152.489,143.923,120.986,143.981,166.315,0
2025-05-13 00:00:00,context,155.503,144.316,120.56,143.918,166.568,0
